handle,variant_id,variant_sku,variant_barcode,product_group,variant_title,product_title,subtitle,description,brand,category_handle,collection_handle,dietary_flags,tags,allergens,ingredients,storage,country_of_origin,weight_value,weight_unit,thumbnail_url,image_filenames,velocity,eco_rating,brand_slug,vat_rate,regional_tags,subscription_eligible,status,variant_title_raw,variant_sku_raw
trs-sarson-ka-saag-spiced-mustard-greens-curry,variant_01KSYEGSGDJPWA9CRM4MTDR88Q,trs-trs-sarson-ka-saag-spiced-mustard-greens-curry-850g,,,850g,TRS Sarson Ka Saag (Spiced Mustard Greens Curry),,Tasty  Nutritious,Trs,canned_preserved_vegetables,,vegetarian,,mustard,TRS Sarson Ka Saag (Spiced Mustard Greens Curry),,India,850,g,/uploads/trs_sarson-ka-saag-spiced-mustard-greens-curry.png,,B,,trs,0,,true,published,850g,trs-sarson-ka-saag-spiced-mustard-greens-curry-v1
trs-tapioca-pearls,variant_01KSYEGSMHA8KAQ477ATWTWZM2,trs-trs-tapioca-pearls-15kg,,,1.5kg,TRS Tapioca Pearls,,The delicate taste of our tapioca pearls is perfect for sweet treats. Naturally gluten-free; tapioca pearls are delicious in warm or cold creations. Keep them in the cupboard for a neutral base for all your sweet drinks and puddings.,Trs,speciality_flours_grains,,vegetarian,,,TRS Tapioca Pearls,,India,1.5,kg,/uploads/trs_tapioca-pearls.png,,B,,trs,0,,true,published,1.5kg,trs-tapioca-pearls-v0
trs-tapioca-pearls,variant_01KSYEGSMJ3W0GWPM930NMEJNH,trs-trs-tapioca-pearls-500g,,,500g,TRS Tapioca Pearls,,The delicate taste of our tapioca pearls is perfect for sweet treats. Naturally gluten-free; tapioca pearls are delicious in warm or cold creations. Keep them in the cupboard for a neutral base for all your sweet drinks and puddings.,Trs,speciality_flours_grains,,vegetarian,,,TRS Tapioca Pearls,,India,500,g,/uploads/trs_tapioca-pearls.png,,B,,trs,0,,true,published,500g,trs-tapioca-pearls-v1
trs-toor-dal,variant_01KSYEGSSBGQD985TN5GEZWZ5T,trs-trs-toor-dal-500g,,,500g,TRS Toor Dal,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,,,TRS Toor Dal,,India,500,g,/uploads/trs_toor-dal.png,,B,,trs,0,,true,published,500g,trs-toor-dal-v0
trs-toor-dal,variant_01KSYEGSSBH5ST98AMD6E51EET,trs-trs-toor-dal-1kg,,,1Kg,TRS Toor Dal,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,,,TRS Toor Dal,,India,1,kg,/uploads/trs_toor-dal.png,,B,,trs,0,,true,published,1Kg,trs-toor-dal-v1
trs-toor-dal,variant_01KSYEGSSBWNZV4BS0N8FG9C4A,trs-trs-toor-dal-2kg,,,2Kg,TRS Toor Dal,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,,,TRS Toor Dal,,India,2,kg,/uploads/trs_toor-dal.png,,B,,trs,0,,true,published,2Kg,trs-toor-dal-v2
trs-toor-dal,variant_01KSYEGSSBGDA67BZ38Y4RSDT2,trs-trs-toor-dal-25kg,,,25Kg,TRS Toor Dal,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,,,TRS Toor Dal,,India,25,kg,/uploads/trs_toor-dal.png,,B,,trs,0,,true,published,25Kg,trs-toor-dal-v3
trs-tumeric-powder,variant_01KSYEGSY4ATMZ0P0SRZA5NCNW,trs-trs-tumeric-powder-100g,,,100g,TRS Tumeric Powder,,TRS Turmeric lands a wonderful; woody aroma and flavour to dals; vegetables; meat; poultry and seafood dishes. Haldi (Turmeric) is used in pilau rice which creates a golden colour.,Trs,powdered_spices,,vegetarian,,,TRS Tumeric Powder,,India,100,g,/uploads/trs_tumeric-powder.png,,B,,trs,0,,true,published,100g,trs-tumeric-powder-v0
trs-tumeric-powder,variant_01KSYEGSY45TQ7PY040VSZ1JQT,trs-trs-tumeric-powder-400g,,,400g,TRS Tumeric Powder,,TRS Turmeric lands a wonderful; woody aroma and flavour to dals; vegetables; meat; poultry and seafood dishes. Haldi (Turmeric) is used in pilau rice which creates a golden colour.,Trs,powdered_spices,,vegetarian,,,TRS Tumeric Powder,,India,400,g,/uploads/trs_tumeric-powder.png,,B,,trs,0,,true,published,400g,trs-tumeric-powder-v1
trs-tumeric-powder,variant_01KSYEGSY4Q2S5HB799JAMN5FQ,trs-trs-tumeric-powder-1kg,,,1Kg,TRS Tumeric Powder,,TRS Turmeric lands a wonderful; woody aroma and flavour to dals; vegetables; meat; poultry and seafood dishes. Haldi (Turmeric) is used in pilau rice which creates a golden colour.,Trs,powdered_spices,,vegetarian,,,TRS Tumeric Powder,,India,1,kg,/uploads/trs_tumeric-powder.png,,B,,trs,0,,true,published,1Kg,trs-tumeric-powder-v2
trs-tumeric-powder,variant_01KSYEGSY4JAJ6ET1J212W9PD5,trs-trs-tumeric-powder-5kg,,,5Kg,TRS Tumeric Powder,,TRS Turmeric lands a wonderful; woody aroma and flavour to dals; vegetables; meat; poultry and seafood dishes. Haldi (Turmeric) is used in pilau rice which creates a golden colour.,Trs,powdered_spices,,vegetarian,,,TRS Tumeric Powder,,India,5,kg,/uploads/trs_tumeric-powder.png,,B,,trs,0,,true,published,5Kg,trs-tumeric-powder-v3
trs-urid-beans,variant_01KSYEGT2YR5H6WFVERM53XWRS,trs-trs-urid-beans-500g,,,500g,TRS Urid Beans,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,,,TRS Urid Beans,,India,500,g,/uploads/trs_urid-beans.png,,B,,trs,0,,true,published,500g,trs-urid-beans-v0
trs-urid-beans,variant_01KSYEGT2YMFN602FPGPN3Y2TK,trs-trs-urid-beans-1kg,,,1Kg,TRS Urid Beans,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,,,TRS Urid Beans,,India,1,kg,/uploads/trs_urid-beans.png,,B,,trs,0,,true,published,1Kg,trs-urid-beans-v1
trs-urid-beans,variant_01KSYEGT2ZZ8EYTJGS2AXHQ3VN,trs-trs-urid-beans-2kg,,,2Kg,TRS Urid Beans,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,,,TRS Urid Beans,,India,2,kg,/uploads/trs_urid-beans.png,,B,,trs,0,,true,published,2Kg,trs-urid-beans-v2
trs-urid-beans,variant_01KSYEGT2ZB1K63HK2YE53HVCB,trs-trs-urid-beans-5kg,,,5Kg,TRS Urid Beans,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,,,TRS Urid Beans,,India,5,kg,/uploads/trs_urid-beans.png,,B,,trs,0,,true,published,5Kg,trs-urid-beans-v3
trs-urid-beans,variant_01KSYEGT2ZKR539M9BW7X6NQSG,trs-trs-urid-beans-25kg,,,25Kg,TRS Urid Beans,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,,,TRS Urid Beans,,India,25,kg,/uploads/trs_urid-beans.png,,B,,trs,0,,true,published,25Kg,trs-urid-beans-v4
trs-urid-dal,variant_01KSYEGT7DKD56TR2FVJER3QYT,trs-trs-urid-dal-500g,,,500g,TRS Urid Dal,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,,,TRS Urid Dal,,India,500,g,/uploads/trs_urid-dal.png,,B,,trs,0,,true,published,500g,trs-urid-dal-v0
trs-urid-dal,variant_01KSYEGT7DFCN18BMGPRPDA3RW,trs-trs-urid-dal-1kg,,,1kg,TRS Urid Dal,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,,,TRS Urid Dal,,India,1,kg,/uploads/trs_urid-dal.png,,B,,trs,0,,true,published,1kg,trs-urid-dal-v1
trs-urid-dal,variant_01KSYEGT7DWNEVQ8Z5P6FAEQFF,trs-trs-urid-dal-2kg,,,2Kg,TRS Urid Dal,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,,,TRS Urid Dal,,India,2,kg,/uploads/trs_urid-dal.png,,B,,trs,0,,true,published,2Kg,trs-urid-dal-v2
trs-urid-dal,variant_01KSYEGT7EKAETYJSAN5PGQ49N,trs-trs-urid-dal-5kg,,,5Kg,TRS Urid Dal,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,,,TRS Urid Dal,,India,5,kg,/uploads/trs_urid-dal.png,,B,,trs,0,,true,published,5Kg,trs-urid-dal-v3
trs-urid-dal-chilka,variant_01KSYEGTBXPAFG97A6VP4XA0J4,trs-trs-urid-dal-chilka-500g,,,500g,TRS Urid Dal Chilka,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,,,TRS Urid Dal Chilka,,India,500,g,/uploads/trs_urid-dal-chilka.png,,B,,trs,0,,true,published,500g,trs-urid-dal-chilka-v0
trs-urid-dal-chilka,variant_01KSYEGTBXBVEJ3ABWC97AEN82,trs-trs-urid-dal-chilka-1kg,,,1kg,TRS Urid Dal Chilka,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,,,TRS Urid Dal Chilka,,India,1,kg,/uploads/trs_urid-dal-chilka.png,,B,,trs,0,,true,published,1kg,trs-urid-dal-chilka-v1
trs-urid-dal-chilka,variant_01KSYEGTBXMXWRR9WXHVCWR55Z,trs-trs-urid-dal-chilka-2kg,,,2kg,TRS Urid Dal Chilka,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,,,TRS Urid Dal Chilka,,India,2,kg,/uploads/trs_urid-dal-chilka.png,,B,,trs,0,,true,published,2kg,trs-urid-dal-chilka-v2
trs-urid-whole-gota,variant_01KSYEGTG8WC6VHEY4SG9QW73M,trs-trs-urid-whole-gota-500g,,,500g,TRS Urid Whole Gota,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,,,TRS Urid Whole Gota,,India,500,g,/uploads/trs_urid-whole-gota.png,,B,,trs,0,,true,published,500g,trs-urid-whole-gota-v0
trs-urid-whole-gota,variant_01KSYEGTG8MKFESFRCS7XWS8J1,trs-trs-urid-whole-gota-1kg,,,1kg,TRS Urid Whole Gota,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,,,TRS Urid Whole Gota,,India,1,kg,/uploads/trs_urid-whole-gota.png,,B,,trs,0,,true,published,1kg,trs-urid-whole-gota-v1
trs-urid-whole-gota,variant_01KSYEGTG8WS1PE9TVV2J7J7PB,trs-trs-urid-whole-gota-2kg,,,2Kg,TRS Urid Whole Gota,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,,,TRS Urid Whole Gota,,India,2,kg,/uploads/trs_urid-whole-gota.png,,B,,trs,0,,true,published,2Kg,trs-urid-whole-gota-v2
trs-urid-whole-gota,variant_01KSYEGTG919CB96P53367TVJT,trs-trs-urid-whole-gota-5kg,,,5Kg,TRS Urid Whole Gota,,Tasty  Nutritious,Trs,lentils_dals,,vegetarian,,,TRS Urid Whole Gota,,India,5,kg,/uploads/trs_urid-whole-gota.png,,B,,trs,0,,true,published,5Kg,trs-urid-whole-gota-v3
trs-white-maize-meal,variant_01KSYEGTKP0X1W2HHJ27C3ZZXW,trs-trs-white-maize-meal-15kg,,,1.5kg,TRS White Maize Meal,,Our versatile white maize meal is perfect for a variety of dishes. Use flour to make bread and Rotis or in porridge and puddings. White maize meal is a staple food in several cuisines.,Trs,speciality_flours_grains,,vegetarian,,,TRS White Maize Meal,,India,1.5,kg,/uploads/trs_white-maize-meal.png,,B,,trs,0,,true,published,1.5kg,trs-white-maize-meal-v0
trs-white-maize-meal,variant_01KSYEGTKPQNV35K95YKH7ZCB1,trs-trs-white-maize-meal-500g,,,500g,TRS White Maize Meal,,Our versatile white maize meal is perfect for a variety of dishes. Use flour to make bread and Rotis or in porridge and puddings. White maize meal is a staple food in several cuisines.,Trs,speciality_flours_grains,,vegetarian,,,TRS White Maize Meal,,India,500,g,/uploads/trs_white-maize-meal.png,,B,,trs,0,,true,published,500g,trs-white-maize-meal-v1
trs-white-maize-meal,variant_01KSYEGTKQPDKBES1C2ZEEQDT8,trs-trs-white-maize-meal-5kg,,,5kg,TRS White Maize Meal,,Our versatile white maize meal is perfect for a variety of dishes. Use flour to make bread and Rotis or in porridge and puddings. White maize meal is a staple food in several cuisines.,Trs,speciality_flours_grains,,vegetarian,,,TRS White Maize Meal,,India,5,kg,/uploads/trs_white-maize-meal.png,,B,,trs,0,,true,published,5kg,trs-white-maize-meal-v2
trs-whole-cinnamon-dalchini,variant_01KSYEGTPVA57EG8QAB65KCY1W,trs-trs-whole-cinnamon-dalchini-15kg,,,1.5kg,TRS Whole Cinnamon (Dalchini),,Add some comforting whole cinnamon to rich curries and hot drinks. Perfect for adding depth and warmth to meats and stirring festive flavours into seasonal beverages. Whole cinnamon is a pantry staple for sweet and savoury dishes.,Trs,whole_spices_seeds,,vegetarian,,,TRS Whole Cinnamon (Dalchini),,India,1.5,kg,/uploads/trs_whole-cinnamon-dalchini.png,,B,,trs,0,,true,published,1.5kg,trs-whole-cinnamon-dalchini-v0
trs-whole-cinnamon-dalchini,variant_01KSYEGTPV7B332DYMASFMNNE8,trs-trs-whole-cinnamon-dalchini-200g,,,200g,TRS Whole Cinnamon (Dalchini),,Add some comforting whole cinnamon to rich curries and hot drinks. Perfect for adding depth and warmth to meats and stirring festive flavours into seasonal beverages. Whole cinnamon is a pantry staple for sweet and savoury dishes.,Trs,whole_spices_seeds,,vegetarian,,,TRS Whole Cinnamon (Dalchini),,India,200,g,/uploads/trs_whole-cinnamon-dalchini.png,,B,,trs,0,,true,published,200g,trs-whole-cinnamon-dalchini-v1
trs-whole-cinnamon-dalchini,variant_01KSYEGTPVSGSAEXQDQQFMH7EQ,trs-trs-whole-cinnamon-dalchini-400g,,,400g,TRS Whole Cinnamon (Dalchini),,Add some comforting whole cinnamon to rich curries and hot drinks. Perfect for adding depth and warmth to meats and stirring festive flavours into seasonal beverages. Whole cinnamon is a pantry staple for sweet and savoury dishes.,Trs,whole_spices_seeds,,vegetarian,,,TRS Whole Cinnamon (Dalchini),,India,400,g,/uploads/trs_whole-cinnamon-dalchini.png,,B,,trs,0,,true,published,400g,trs-whole-cinnamon-dalchini-v2
trs-whole-cinnamon-dalchini,variant_01KSYEGTPVJ1GR97PFAP8TN62C,trs-trs-whole-cinnamon-dalchini-50g,,,50g,TRS Whole Cinnamon (Dalchini),,Add some comforting whole cinnamon to rich curries and hot drinks. Perfect for adding depth and warmth to meats and stirring festive flavours into seasonal beverages. Whole cinnamon is a pantry staple for sweet and savoury dishes.,Trs,whole_spices_seeds,,vegetarian,,,TRS Whole Cinnamon (Dalchini),,India,50,g,/uploads/trs_whole-cinnamon-dalchini.png,,B,,trs,0,,true,published,50g,trs-whole-cinnamon-dalchini-v3
trs-yellow-peas,variant_01KSYEGTTYW13D7DBVCW02X21Q,trs-trs-yellow-peas-500g,,,500g,TRS Yellow Peas,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,,,TRS Yellow Peas,,India,500,g,/uploads/trs_yellow-peas.png,,B,,trs,0,,true,published,500g,trs-yellow-peas-v0
trs-yellow-peas,variant_01KSYEGTTZTKFXMGZY52ADVZXT,trs-trs-yellow-peas-2kg,,,2Kg,TRS Yellow Peas,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,,,TRS Yellow Peas,,India,2,kg,/uploads/trs_yellow-peas.png,,B,,trs,0,,true,published,2Kg,trs-yellow-peas-v1
trs-yellow-split-peas,variant_01KSYEGTYR5KHQMZ75GGXK5C4T,trs-trs-yellow-split-peas-2kg,,,2kg,TRS Yellow Split Peas,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,,,TRS Yellow Split Peas,,India,2,kg,/uploads/trs_yellow-split-peas.png,,B,,trs,0,,true,published,2kg,trs-yellow-split-peas-v0
trs-yellow-split-peas,variant_01KSYEGTYR2M6QX70BNKNF3GTC,trs-trs-yellow-split-peas-500g,,,500g,TRS Yellow Split Peas,,Tasty  Nutritious,Trs,beans_peas_pulses,,vegetarian,,,TRS Yellow Split Peas,,India,500,g,/uploads/trs_yellow-split-peas.png,,B,,trs,0,,true,published,500g,trs-yellow-split-peas-v1
shan-special-chicken-biryani-mix,variant_01KSZKF3S8PVB36PJ2Z83MRRX2,shan-shan-special-chicken-biryani-mix-60g,,,60g,Shan Special Chicken Biryani Mix,,Shan Special Chicken Biryani Mix - aromatic spice blend for authentic chicken biryani with basmati rice.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,60,g,/uploads/shan-special-chicken-biryani-mix.jpg,,B,,shan,0,,true,published,60g,Shan-shan-special-chicken-biryani-mix-v0
shan-special-beef-biryani-mix,variant_01KSZKF44CW0SFTEGR1J2SNP4V,shan-shan-special-beef-biryani-mix-60g,,,60g,Shan Special Beef Biryani Mix,,Shan Special Beef Biryani Mix - richly spiced seasoning for a hearty beef biryani.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,60,g,/uploads/shan-special-beef-biryani-mix.jpg,,B,,shan,0,,true,published,60g,Shan-shan-special-beef-biryani-mix-v0
shan-special-mutton-biryani-mix,variant_01KSZKF4CCRBKQ2B9C403P758Z,shan-shan-special-mutton-biryani-mix-60g,,,60g,Shan Special Mutton Biryani Mix,,Shan Special Mutton Biryani Mix - traditional spice mix for slow-cooked mutton biryani.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,60,g,/uploads/shan-special-mutton-biryani-mix.jpg,,B,,shan,0,,true,published,60g,Shan-shan-special-mutton-biryani-mix-v0
shan-sindhi-biryani-mix,variant_01KSZKF4KGAZG6ZDMRY08N9NVX,shan-shan-sindhi-biryani-mix-65g,,,65g,Shan Sindhi Biryani Mix,,Shan Sindhi Biryani Mix - tangy and spicy seasoning for authentic Sindhi-style biryani with potatoes and tomatoes.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,65,g,/uploads/shan-sindhi-biryani-mix.jpg,,B,,shan,0,,true,published,65g,Shan-shan-sindhi-biryani-mix-v0
shan-bombay-biryani-mix,variant_01KSZKF4SHBX5CQTDDD3RKWJ3P,shan-shan-bombay-biryani-mix-60g,,,60g,Shan Bombay Biryani Mix,,Shan Bombay Biryani Mix - mildly spiced blend for the classic Bombay-style biryani with dried plums.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,60,g,/uploads/shan-bombay-biryani-mix.jpg,,B,,shan,0,,true,published,60g,Shan-shan-bombay-biryani-mix-v0
shan-karahi-gosht-masala,variant_01KSZKF4YZAEYX42075D7TMPX0,shan-shan-karahi-gosht-masala-50g,,,50g,Shan Karahi Gosht Masala,,Shan Karahi Gosht Masala - robust spice mix for traditional Pakistani karahi-style mutton or chicken.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,50,g,/uploads/shan-karahi-gosht-masala.jpg,,B,,shan,0,,true,published,50g,Shan-shan-karahi-gosht-masala-v0
shan-nihari-masala,variant_01KSZKF542F297HZ1VA0717V00,shan-shan-nihari-masala-50g,,,50g,Shan Nihari Masala,,Shan Nihari Masala - aromatic blend for the slow-cooked; rich nihari stew from Old Delhi and Lahore.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,50,g,/uploads/shan-nihari-masala.jpg,,B,,shan,0,,true,published,50g,Shan-shan-nihari-masala-v0
shan-korma-masala,variant_01KSZKF58AHPT46C0G8N0DAEHR,shan-shan-korma-masala-50g,,,50g,Shan Korma Masala,,Shan Korma Masala - creamy and fragrant spice mix for a luxurious Mughlai-style korma.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,50,g,/uploads/shan-korma-masala.jpg,,B,,shan,0,,true,published,50g,Shan-shan-korma-masala-v0
shan-butter-chicken-masala,variant_01KSZKF5DD96S8JV0Q9V25EHKG,shan-shan-butter-chicken-masala-50g,,,50g,Shan Butter Chicken Masala,,Shan Butter Chicken Masala - rich tomato and cream-based spice blend for the world-famous butter chicken.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,50,g,/uploads/shan-butter-chicken-masala.jpg,,B,,shan,0,,true,published,50g,Shan-shan-butter-chicken-masala-v0
shan-chicken-tikka-masala,variant_01KSZKF5KKY6CMGSQAX46KPAE4,shan-shan-chicken-tikka-masala-50g,,,50g,Shan Chicken Tikka Masala,,Shan Chicken Tikka Masala - tangy and smoky spice mix for classic tandoori-style chicken tikka.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,50,g,/uploads/shan-chicken-tikka-masala.jpg,,B,,shan,0,,true,published,50g,Shan-shan-chicken-tikka-masala-v0
shan-tandoori-chicken-mix,variant_01KSZKF5SQVE964K2WK74EQR1Q,shan-shan-tandoori-chicken-mix-50g,,,50g,Shan Tandoori Chicken Mix,,Shan Tandoori Chicken Mix - vibrant spice and yoghurt marinade blend for restaurant-style tandoori chicken.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,50,g,/uploads/shan-tandoori-chicken-mix.jpg,,B,,shan,0,,true,published,50g,Shan-shan-tandoori-chicken-mix-v0
shan-seekh-kabab-mix,variant_01KSZKF5Z96J1Z2CQ5N7V79TP9,shan-shan-seekh-kabab-mix-50g,,,50g,Shan Seekh Kabab Mix,,Shan Seekh Kabab Mix - perfectly balanced seasoning for grilled minced meat skewers.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,50,g,/uploads/shan-seekh-kabab-mix.jpg,,B,,shan,0,,true,published,50g,Shan-shan-seekh-kabab-mix-v0
shan-haleem-mix,variant_01KSZKF64NTD9DH2NGZC1M9R0X,shan-shan-haleem-mix-300g,,,300g,Shan Haleem Mix,,Shan Haleem Mix - complete spice and grain blend for the legendary slow-cooked wheat; barley; lentil and mutton stew.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,300,g,/uploads/shan-haleem-mix.jpg,,B,,shan,0,,true,published,300g,Shan-shan-haleem-mix-v0
shan-chana-masala,variant_01KSZKF6A1EYVH5PJ2MCYGFH1R,shan-shan-chana-masala-50g,,,50g,Shan Chana Masala,,Shan Chana Masala - tangy and spicy seasoning for Punjabi-style chickpea curry.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,50,g,/uploads/shan-chana-masala.jpg,,B,,shan,0,,true,published,50g,Shan-shan-chana-masala-v0
shan-daal-masala,variant_01KSZKF6GGT9SMRYJ1KQG7TZRG,shan-shan-daal-masala-50g,,,50g,Shan Daal Masala,,Shan Daal Masala - aromatic spice blend for richly tempered lentil dishes.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,50,g,/uploads/shan-daal-masala.jpg,,B,,shan,0,,true,published,50g,Shan-shan-daal-masala-v0
shan-achar-gosht-masala,variant_01KSZKF6PP9D4B85MRB1H0HPK1,shan-shan-achar-gosht-masala-50g,,,50g,Shan Achar Gosht Masala,,Shan Achar Gosht Masala - tangy pickle-flavoured spice mix for a unique meat curry with pickling spices.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,50,g,/uploads/shan-achar-gosht-masala.jpg,,B,,shan,0,,true,published,50g,Shan-shan-achar-gosht-masala-v0
shan-keema-masala,variant_01KSZKF6W9XHSJFV58YQEHMHR5,shan-shan-keema-masala-50g,,,50g,Shan Keema Masala,,Shan Keema Masala - deeply spiced blend for minced meat curry; a Pakistani household staple.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,50,g,/uploads/shan-keema-masala.jpg,,B,,shan,0,,true,published,50g,Shan-shan-keema-masala-v0
shan-pilau-rice-mix,variant_01KSZKF71JC5YBVBDZ7PHMWMQ7,shan-shan-pilau-rice-mix-50g,,,50g,Shan Pilau Rice Mix,,Shan Pilau Rice Mix - fragrant whole-spice seasoning for aromatic pilau rice; the perfect biryani side.,Shan,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,50,g,/uploads/shan-pilau-rice-mix.jpg,,B,,shan,0,,true,published,50g,Shan-shan-pilau-rice-mix-v0
mdh-kitchen-king-masala,variant_01KSZKF77MC05N68B6T5B7QMMB,mdh-mdh-kitchen-king-masala-100g,,,100g,MDH Kitchen King Masala,,MDH Kitchen King Masala - the #1 selling all-purpose masala blend in UK South Asian grocery; perfect for any vegetable or meat dish.,Mdh,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,100,g,/uploads/mdh-kitchen-king-masala.jpg,,B,,mdh,0,,true,published,100g,MDH-mdh-kitchen-king-masala-v0
mdh-chana-masala,variant_01KSZKF7D35NK9R4P9QPJY74V5,mdh-mdh-chana-masala-100g,,,100g,MDH Chana Masala,,MDH Chana Masala - traditional Punjabi spice blend for spicy and tangy chickpea curry.,Mdh,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,100,g,/uploads/mdh-chana-masala.jpg,,B,,mdh,0,,true,published,100g,MDH-mdh-chana-masala-v0
mdh-rajma-masala,variant_01KSZKF7HNZCPMF25XZB7NVWDY,mdh-mdh-rajma-masala-100g,,,100g,MDH Rajma Masala,,MDH Rajma Masala - aromatic seasoning for North Indian-style red kidney bean curry.,Mdh,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,100,g,/uploads/mdh-rajma-masala.jpg,,B,,mdh,0,,true,published,100g,MDH-mdh-rajma-masala-v0
mdh-pav-bhaji-masala,variant_01KSZKF7QCRDNN0JEK70HWN042,mdh-mdh-pav-bhaji-masala-100g,,,100g,MDH Pav Bhaji Masala,,MDH Pav Bhaji Masala - signature Mumbai street-food spice blend for spicy vegetable mash served with buttered bread rolls.,Mdh,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,100,g,/uploads/mdh-pav-bhaji-masala.jpg,,B,,mdh,0,,true,published,100g,MDH-mdh-pav-bhaji-masala-v0
mdh-paneer-butter-masala,variant_01KSZKF7WVQS9QKSKNSKS6GNBJ,mdh-mdh-paneer-butter-masala-100g,,,100g,MDH Paneer Butter Masala,,MDH Paneer Butter Masala - rich and creamy spice mix for the classic Indian cottage cheese curry.,Mdh,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,100,g,/uploads/mdh-paneer-butter-masala.jpg,,B,,mdh,0,,true,published,100g,MDH-mdh-paneer-butter-masala-v0
mdh-dal-makhani-masala,variant_01KSZKF82TE8GG9P34ZFEG21TP,mdh-mdh-dal-makhani-masala-100g,,,100g,MDH Dal Makhani Masala,,MDH Dal Makhani Masala - slow-cooking spice blend for the iconic Punjabi black lentil and kidney bean dal.,Mdh,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,100,g,/uploads/mdh-dal-makhani-masala.jpg,,B,,mdh,0,,true,published,100g,MDH-mdh-dal-makhani-masala-v0
mdh-sambar-masala,variant_01KSZKF88FX358FK9X6MR8WGPT,mdh-mdh-sambar-masala-100g,,,100g,MDH Sambar Masala,,MDH Sambar Masala - authentic South Indian spice blend for tangy lentil and vegetable sambar.,Mdh,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,100,g,/uploads/mdh-sambar-masala.jpg,,B,,mdh,0,,true,published,100g,MDH-mdh-sambar-masala-v0
mdh-chicken-masala,variant_01KSZKF8EKB48SVA69F84VW9EC,mdh-mdh-chicken-masala-100g,,,100g,MDH Chicken Masala,,MDH Chicken Masala - balanced everyday spice blend for classic North Indian chicken curry.,Mdh,masalas_spice_blends,,vegetarian,,,See product packaging for full ingredients list,,India,100,g,/uploads/mdh-chicken-masala.jpg,,B,,mdh,0,,true,published,100g,MDH-mdh-chicken-masala-v0
